QPolicy
PlayerSum,DealerUpCard,IsSoft,CanBeSplitted,Action,Value
11,Ace,False,False,DOUBLE_DOWN,-0.6121
11,Ace,False,False,SURRENDER,-0.5000
21,Two,True,False,STAND,1.4767
21,Two,True,False,HIT,-0.1141
21,Two,True,False,DOUBLE_DOWN,0.5110
21,Two,True,False,SURRENDER,-0.5000
16,Queen,False,False,STAND,-0.5773
16,Queen,False,False,HIT,-0.6943
16,Queen,False,False,DOUBLE_DOWN,-1.1162
16,Queen,False,False,SURRENDER,-0.5000
15,King,False,False,STAND,-0.5831
15,King,False,False,HIT,-0.6590
15,King,False,False,DOUBLE_DOWN,-1.0949
15,King,False,False,SURRENDER,-0.5000
18,Seven,False,False,STAND,0.4013
18,Seven,False,False,HIT,-0.7173
18,Seven,False,False,DOUBLE_DOWN,-1.1654
18,Seven,False,False,SURRENDER,-0.5000
14,Four,False,False,STAND,-0.2016
14,Four,False,False,HIT,-0.5509
14,Four,False,False,DOUBLE_DOWN,-0.6605
14,Four,False,False,SURRENDER,-0.5000
19,Nine,False,False,STAND,0.2861
19,Nine,False,False,HIT,-0.8147
19,Nine,False,False,DOUBLE_DOWN,-1.4329
19,Nine,False,False,SURRENDER,-0.5000
10,Four,False,False,STAND,-0.2029
10,Four,False,False,HIT,-0.0497
10,Four,False,False,DOUBLE_DOWN,0.4941
10,Four,False,False,SURRENDER,-0.5000
17,Six,False,False,STAND,-0.0207
17,Six,False,False,HIT,-0.6765
17,Six,False,False,DOUBLE_DOWN,-1.0138
17,Six,False,False,SURRENDER,-0.5000
21,Three,True,False,STAND,1.4822
21,Three,True,False,HIT,-0.0849
21,Three,True,False,DOUBLE_DOWN,0.4645
21,Three,True,False,SURRENDER,-0.5000
20,Ace,True,False,STAND,0.0960
20,Ace,True,False,HIT,-0.4748
20,Ace,True,False,DOUBLE_DOWN,-0.6186
20,Ace,True,False,SURRENDER,-0.5000
6,Ten,False,True,STAND,-0.6113
6,Ten,False,True,HIT,-0.5013
6,Ten,False,True,SPLIT,-0.9456
6,Ten,False,True,DOUBLE_DOWN,-1.2329
6,Ten,False,True,SURRENDER,-0.5000
21,Ten,False,False,STAND,0.8055
21,Ten,False,False,HIT,-1.0000
18,Six,False,True,STAND,0.2297
18,Six,False,True,HIT,-0.7335
18,Six,False,True,SPLIT,-0.5735
18,Six,False,True,DOUBLE_DOWN,-1.2732
18,Six,False,True,SURRENDER,-0.5000
17,Two,False,False,STAND,-0.1592
17,Two,False,False,HIT,-0.6831
17,Two,False,False,DOUBLE_DOWN,-1.0881
17,Two,False,False,SURRENDER,-0.5000
18,Six,False,False,STAND,0.2213
18,Six,False,False,HIT,-0.7346
18,Six,False,False,DOUBLE_DOWN,-1.2049
18,Six,False,False,SURRENDER,-0.5000
20,Queen,False,False,STAND,0.4400
20,Queen,False,False,HIT,-0.9120
20,Queen,False,False,DOUBLE_DOWN,-1.7223
20,Queen,False,False,SURRENDER,-0.5000
7,Five,False,False,STAND,-0.1470
7,Five,False,False,HIT,-0.1835
7,Five,False,False,DOUBLE_DOWN,-0.2225
7,Five,False,False,SURRENDER,-0.5000
14,King,True,False,STAND,-0.5564
14,King,True,False,HIT,-0.2966
14,King,True,False,DOUBLE_DOWN,-0.6684
14,King,True,False,SURRENDER,-0.5000
12,Two,False,False,STAND,-0.2864
12,Two,False,False,HIT,-0.4344
12,Two,False,False,DOUBLE_DOWN,-0.4788
12,Two,False,False,SURRENDER,-0.5000
13,King,False,False,STAND,-0.5731
13,King,False,False,HIT,-0.5941
13,King,False,False,DOUBLE_DOWN,-0.9746
13,King,False,False,SURRENDER,-0.5000
21,Six,False,False,STAND,0.8902
21,Six,False,False,HIT,-1.0000
14,Five,False,False,STAND,-0.1581
14,Five,False,False,HIT,-0.5167
14,Five,False,False,DOUBLE_DOWN,-0.6169
14,Five,False,False,SURRENDER,-0.5000
19,Ace,False,False,STAND,-0.1673
19,Ace,False,False,HIT,-0.8758
19,Ace,False,False,DOUBLE_DOWN,-1.6158
19,Ace,False,False,SURRENDER,-0.5000
12,Jack,False,False,STAND,-0.5712
12,Jack,False,False,HIT,-0.5421
12,Jack,False,False,DOUBLE_DOWN,-0.8591
12,Jack,False,False,SURRENDER,-0.5000
16,Jack,False,False,STAND,-0.5798
16,Jack,False,False,HIT,-0.6974
16,Jack,False,False,DOUBLE_DOWN,-1.1263
16,Jack,False,False,SURRENDER,-0.5000
9,Seven,False,False,STAND,-0.4839
9,Seven,False,False,HIT,-0.0978
9,Seven,False,False,DOUBLE_DOWN,0.0943
9,Seven,False,False,SURRENDER,-0.5000
19,Five,True,False,STAND,0.4451
19,Five,True,False,HIT,-0.0687
19,Five,True,False,DOUBLE_DOWN,0.3612
19,Five,True,False,SURRENDER,-0.5000
15,Ace,True,False,STAND,-0.7548
15,Ace,True,False,HIT,-0.5445
15,Ace,True,False,DOUBLE_DOWN,-1.0632
15,Ace,True,False,SURRENDER,-0.5000
15,Ace,False,False,STAND,-0.7284
15,Ace,False,False,HIT,-0.7580
15,Ace,False,False,DOUBLE_DOWN,-1.3319
15,Ace,False,False,SURRENDER,-0.5000
21,Jack,False,False,STAND,0.8090
21,Jack,False,False,HIT,-1.0000
15,Nine,False,False,STAND,-0.5370
15,Nine,False,False,HIT,-0.6209
15,Nine,False,False,DOUBLE_DOWN,-0.9504
15,Nine,False,False,SURRENDER,-0.5000
6,Six,False,False,STAND,-0.1049
6,Six,False,False,HIT,-0.1956
6,Six,False,False,DOUBLE_DOWN,-0.1320
6,Six,False,False,SURRENDER,-0.5000
13,Eight,True,False,STAND,-0.5099
13,Eight,True,False,HIT,-0.1083
13,Eight,True,False,DOUBLE_DOWN,-0.3614
13,Eight,True,False,SURRENDER,-0.5000
7,Ten,False,False,STAND,-0.6133
7,Ten,False,False,HIT,-0.5175
7,Ten,False,False,DOUBLE_DOWN,-1.0554
7,Ten,False,False,SURRENDER,-0.5000
17,Ten,False,False,STAND,-0.4586
17,Ten,False,False,HIT,-0.7318
17,Ten,False,False,DOUBLE_DOWN,-1.2160
17,Ten,False,False,SURRENDER,-0.5000
4,Three,False,True,STAND,-0.2645
4,Three,False,True,HIT,-0.3126
4,Three,False,True,SPLIT,-0.3682
4,Three,False,True,DOUBLE_DOWN,-0.3202
4,Three,False,True,SURRENDER,-0.5000
18,Five,False,True,STAND,0.1981
18,Five,False,True,HIT,-0.7694
18,Five,False,True,SPLIT,-0.4142
18,Five,False,True,DOUBLE_DOWN,-1.3071
18,Five,False,True,SURRENDER,-0.5000
20,Ace,False,False,STAND,0.1068
20,Ace,False,False,HIT,-0.9311
20,Ace,False,False,DOUBLE_DOWN,-1.8118
20,Ace,False,False,SURRENDER,-0.5000
5,Seven,False,False,STAND,-0.4442
5,Seven,False,False,HIT,-0.2841
5,Seven,False,False,DOUBLE_DOWN,-0.9856
5,Seven,False,False,SURRENDER,-0.5000
6,Five,False,True,STAND,-0.1747
6,Five,False,True,HIT,-0.1135
6,Five,False,True,SPLIT,-0.3497
6,Five,False,True,DOUBLE_DOWN,-0.2052
6,Five,False,True,SURRENDER,-0.5000
10,Jack,False,False,STAND,-0.5681
10,Jack,False,False,HIT,-0.2939
10,Jack,False,False,DOUBLE_DOWN,-0.1761
10,Jack,False,False,SURRENDER,-0.5000
5,Ace,False,False,STAND,-0.7179
5,Ace,False,False,HIT,-0.6799
5,Ace,False,False,DOUBLE_DOWN,-1.4062
5,Ace,False,False,SURRENDER,-0.5000
12,Six,False,True,STAND,-0.1232
12,Six,False,True,HIT,-0.3883
12,Six,False,True,SPLIT,-0.5316
12,Six,False,True,DOUBLE_DOWN,-0.3057
12,Six,False,True,SURRENDER,-0.5000
8,Six,False,False,STAND,-0.1505
8,Six,False,False,HIT,-0.1712
8,Six,False,False,DOUBLE_DOWN,0.1091
8,Six,False,False,SURRENDER,-0.5000
18,King,False,False,STAND,-0.2414
18,King,False,False,HIT,-0.7718
18,King,False,False,DOUBLE_DOWN,-1.3605
18,King,False,False,SURRENDER,-0.5000
14,Ten,False,False,STAND,-0.5801
14,Ten,False,False,HIT,-0.6445
14,Ten,False,False,DOUBLE_DOWN,-1.0081
14,Ten,False,False,SURRENDER,-0.5000
16,Nine,False,True,STAND,-0.5319
16,Nine,False,True,HIT,-0.6541
16,Nine,False,True,SPLIT,-1.0404
16,Nine,False,True,DOUBLE_DOWN,-1.0702
16,Nine,False,True,SURRENDER,-0.5000
21,Ten,True,False,STAND,1.3220
21,Ten,True,False,HIT,-0.2678
21,Ten,True,False,DOUBLE_DOWN,-0.0261
21,Ten,True,False,SURRENDER,-0.5000
12,Ace,True,True,STAND,-0.7402
12,Ace,True,True,HIT,-0.5096
12,Ace,True,True,SPLIT,-0.5096
12,Ace,True,True,DOUBLE_DOWN,-1.0976
12,Ace,True,True,SURRENDER,-0.5000
16,Ace,True,False,STAND,-0.6970
16,Ace,True,False,HIT,-0.5641
16,Ace,True,False,DOUBLE_DOWN,-1.0073
16,Ace,True,False,SURRENDER,-0.5000
17,Ace,True,False,STAND,-0.6817
17,Ace,True,False,HIT,-0.5706
17,Ace,True,False,DOUBLE_DOWN,-0.9121
17,Ace,True,False,SURRENDER,-0.5000
11,King,False,False,STAND,-0.5767
11,King,False,False,HIT,-0.2257
11,King,False,False,DOUBLE_DOWN,0.0163
11,King,False,False,SURRENDER,-0.5000
11,Eight,False,False,STAND,-0.5131
11,Eight,False,False,HIT,-0.0475
11,Eight,False,False,DOUBLE_DOWN,0.3377
11,Eight,False,False,SURRENDER,-0.5000
5,Five,False,False,STAND,-0.1536
5,Five,False,False,HIT,-0.1597
5,Five,False,False,DOUBLE_DOWN,-0.4030
5,Five,False,False,SURRENDER,-0.5000
16,Eight,False,True,STAND,-0.5015
16,Eight,False,True,HIT,-0.6346
16,Eight,False,True,SPLIT,-0.7617
16,Eight,False,True,DOUBLE_DOWN,-1.0169
16,Eight,False,True,SURRENDER,-0.5000
15,Jack,True,False,STAND,-0.6090
15,Jack,True,False,HIT,-0.3367
15,Jack,True,False,DOUBLE_DOWN,-0.5650
15,Jack,True,False,SURRENDER,-0.5000
14,Jack,False,False,STAND,-0.5739
14,Jack,False,False,HIT,-0.6433
14,Jack,False,False,DOUBLE_DOWN,-0.9915
14,Jack,False,False,SURRENDER,-0.5000
20,Six,False,False,STAND,0.6752
20,Six,False,False,HIT,-0.9062
20,Six,False,False,DOUBLE_DOWN,-1.7133
20,Six,False,False,SURRENDER,-0.5000
20,King,False,True,STAND,0.4385
20,King,False,True,HIT,-0.9091
20,King,False,True,SPLIT,-0.8200
20,King,False,True,DOUBLE_DOWN,-1.6936
20,King,False,True,SURRENDER,-0.5000
19,King,False,False,STAND,-0.0023
19,King,False,False,HIT,-0.8276
19,King,False,False,DOUBLE_DOWN,-1.5075
19,King,False,False,SURRENDER,-0.5000
18,Nine,True,False,STAND,-0.1695
18,Nine,True,False,HIT,-0.2625
18,Nine,True,False,DOUBLE_DOWN,-0.3009
18,Nine,True,False,SURRENDER,-0.5000
12,Six,True,True,STAND,-0.0445
12,Six,True,True,HIT,0.0232
12,Six,True,True,SPLIT,1.0793
12,Six,True,True,DOUBLE_DOWN,0.1584
12,Six,True,True,SURRENDER,-0.5000
14,Eight,True,False,STAND,-0.5281
14,Eight,True,False,HIT,-0.1135
14,Eight,True,False,DOUBLE_DOWN,-0.3789
14,Eight,True,False,SURRENDER,-0.5000
17,Seven,True,False,STAND,-0.1182
17,Seven,True,False,HIT,-0.1356
17,Seven,True,False,DOUBLE_DOWN,-0.0454
17,Seven,True,False,SURRENDER,-0.5000
18,Seven,True,False,STAND,0.4223
18,Seven,True,False,HIT,-0.1092
18,Seven,True,False,DOUBLE_DOWN,0.1869
18,Seven,True,False,SURRENDER,-0.5000
20,Ace,False,True,STAND,0.1054
20,Ace,False,True,HIT,-0.9309
20,Ace,False,True,SPLIT,-1.0670
20,Ace,False,True,DOUBLE_DOWN,-1.7890
20,Ace,False,True,SURRENDER,-0.5000
13,Two,True,False,STAND,-0.3259
13,Two,True,False,HIT,-0.0159
13,Two,True,False,DOUBLE_DOWN,-0.0636
13,Two,True,False,SURRENDER,-0.5000
19,Queen,True,False,STAND,-0.0143
19,Queen,True,False,HIT,-0.3412
19,Queen,True,False,DOUBLE_DOWN,-0.4305
19,Queen,True,False,SURRENDER,-0.5000
19,Ten,True,False,STAND,0.0026
19,Ten,True,False,HIT,-0.3513
19,Ten,True,False,DOUBLE_DOWN,-0.3579
19,Ten,True,False,SURRENDER,-0.5000
9,Ace,False,False,STAND,-0.7312
9,Ace,False,False,HIT,-0.5410
9,Ace,False,False,DOUBLE_DOWN,-0.9279
9,Ace,False,False,SURRENDER,-0.5000
14,Five,False,True,STAND,-0.1623
14,Five,False,True,HIT,-0.5179
14,Five,False,True,SPLIT,-0.4039
14,Five,False,True,DOUBLE_DOWN,-0.7453
14,Five,False,True,SURRENDER,-0.5000
10,Five,False,False,STAND,-0.1343
10,Five,False,False,HIT,-0.0467
10,Five,False,False,DOUBLE_DOWN,0.5366
10,Five,False,False,SURRENDER,-0.5000
20,Nine,True,False,STAND,0.7541
20,Nine,True,False,HIT,-0.1470
20,Nine,True,False,DOUBLE_DOWN,0.2154
20,Nine,True,False,SURRENDER,-0.5000
20,Four,False,True,STAND,0.6489
20,Four,False,True,HIT,-0.8790
20,Four,False,True,SPLIT,-0.4786
20,Four,False,True,DOUBLE_DOWN,-1.6956
20,Four,False,True,SURRENDER,-0.5000
10,King,False,False,STAND,-0.5839
10,King,False,False,HIT,-0.2805
10,King,False,False,DOUBLE_DOWN,-0.1576
10,King,False,False,SURRENDER,-0.5000
21,Ace,False,False,STAND,0.3128
21,Ace,False,False,HIT,-1.0000
5,Queen,False,False,STAND,-0.5501
5,Queen,False,False,HIT,-0.5597
5,Queen,False,False,DOUBLE_DOWN,-1.1592
5,Queen,False,False,SURRENDER,-0.5000
11,Queen,False,False,STAND,-0.5757
11,Queen,False,False,HIT,-0.1984
11,Queen,False,False,DOUBLE_DOWN,0.0187
11,Queen,False,False,SURRENDER,-0.5000
18,Jack,False,False,STAND,-0.2319
18,Jack,False,False,HIT,-0.7817
18,Jack,False,False,DOUBLE_DOWN,-1.3246
18,Jack,False,False,SURRENDER,-0.5000
6,Three,False,True,STAND,-0.2451
6,Three,False,True,HIT,-0.1695
6,Three,False,True,SPLIT,-0.3260
6,Three,False,True,DOUBLE_DOWN,-0.3552
6,Three,False,True,SURRENDER,-0.5000
19,Two,False,False,STAND,0.3732
19,Two,False,False,HIT,-0.8190
19,Two,False,False,DOUBLE_DOWN,-1.4755
19,Two,False,False,SURRENDER,-0.5000
21,Five,True,False,STAND,1.4813
21,Five,True,False,HIT,-0.0564
21,Five,True,False,DOUBLE_DOWN,0.6071
21,Five,True,False,SURRENDER,-0.5000
19,Jack,True,False,STAND,-0.0071
19,Jack,True,False,HIT,-0.3366
19,Jack,True,False,DOUBLE_DOWN,-0.3719
19,Jack,True,False,SURRENDER,-0.5000
20,King,True,False,STAND,0.4349
20,King,True,False,HIT,-0.2977
20,King,True,False,DOUBLE_DOWN,-0.0977
20,King,True,False,SURRENDER,-0.5000
18,Queen,True,False,STAND,-0.2339
18,Queen,True,False,HIT,-0.3481
18,Queen,True,False,DOUBLE_DOWN,-0.4704
18,Queen,True,False,SURRENDER,-0.5000
6,King,False,True,STAND,-0.6018
6,King,False,True,HIT,-0.5050
6,King,False,True,SPLIT,-1.0305
6,King,False,True,DOUBLE_DOWN,-1.1524
6,King,False,True,SURRENDER,-0.5000
8,King,False,True,STAND,-0.5125
8,King,False,True,HIT,-0.4286
8,King,False,True,SPLIT,-1.0526
8,King,False,True,DOUBLE_DOWN,-0.8396
8,King,False,True,SURRENDER,-0.5000
10,Nine,False,False,STAND,-0.5335
10,Nine,False,False,HIT,-0.1283
10,Nine,False,False,DOUBLE_DOWN,0.1307
10,Nine,False,False,SURRENDER,-0.5000
20,Nine,False,False,STAND,0.7537
20,Nine,False,False,HIT,-0.8892
20,Nine,False,False,DOUBLE_DOWN,-1.7161
20,Nine,False,False,SURRENDER,-0.5000
18,Four,False,True,STAND,0.1553
18,Four,False,True,HIT,-0.7237
18,Four,False,True,SPLIT,-0.2906
18,Four,False,True,DOUBLE_DOWN,-1.2808
18,Four,False,True,SURRENDER,-0.5000
19,Four,True,False,STAND,0.4169
19,Four,True,False,HIT,-0.1006
19,Four,True,False,DOUBLE_DOWN,0.3361
19,Four,True,False,SURRENDER,-0.5000
7,Jack,False,False,STAND,-0.5647
7,Jack,False,False,HIT,-0.5232
7,Jack,False,False,DOUBLE_DOWN,-1.0828
7,Jack,False,False,SURRENDER,-0.5000
17,King,True,False,STAND,-0.4663
17,King,True,False,HIT,-0.3330
17,King,True,False,DOUBLE_DOWN,-0.5040
17,King,True,False,SURRENDER,-0.5000
4,Ace,False,True,STAND,-0.7039
4,Ace,False,True,HIT,-0.7275
4,Ace,False,True,SPLIT,-1.3363
4,Ace,False,True,DOUBLE_DOWN,-1.5927
4,Ace,False,True,SURRENDER,-0.5000
18,Three,True,False,STAND,0.1683
18,Three,True,False,HIT,-0.1313
18,Three,True,False,DOUBLE_DOWN,0.2017
18,Three,True,False,SURRENDER,-0.5000
8,King,False,False,STAND,-0.5797
8,King,False,False,HIT,-0.4031
8,King,False,False,DOUBLE_DOWN,-0.8537
8,King,False,False,SURRENDER,-0.5000
20,Jack,True,False,STAND,0.4365
20,Jack,True,False,HIT,-0.3217
20,Jack,True,False,DOUBLE_DOWN,-0.2053
20,Jack,True,False,SURRENDER,-0.5000
8,Eight,False,False,STAND,-0.5281
8,Eight,False,False,HIT,-0.2084
8,Eight,False,False,DOUBLE_DOWN,-0.4364
8,Eight,False,False,SURRENDER,-0.5000
4,Jack,False,True,STAND,-0.6286
4,Jack,False,True,HIT,-0.4133
4,Jack,False,True,SPLIT,-1.0991
4,Jack,False,True,DOUBLE_DOWN,-1.1382
4,Jack,False,True,SURRENDER,-0.5000
18,Jack,True,False,STAND,-0.2611
18,Jack,True,False,HIT,-0.3700
18,Jack,True,False,DOUBLE_DOWN,-0.4728
18,Jack,True,False,SURRENDER,-0.5000
16,Six,True,False,STAND,-0.1141
16,Six,True,False,HIT,-0.0828
16,Six,True,False,DOUBLE_DOWN,0.2186
16,Six,True,False,SURRENDER,-0.5000
21,King,True,False,STAND,1.3331
21,King,True,False,HIT,-0.2438
21,King,True,False,DOUBLE_DOWN,0.0495
21,King,True,False,SURRENDER,-0.5000
20,Two,False,True,STAND,0.6292
20,Two,False,True,HIT,-0.9227
20,Two,False,True,SPLIT,-0.4936
20,Two,False,True,DOUBLE_DOWN,-1.6921
20,Two,False,True,SURRENDER,-0.5000
12,Four,True,True,STAND,-0.2584
12,Four,True,True,HIT,-0.0694
12,Four,True,True,SPLIT,0.8568
12,Four,True,True,DOUBLE_DOWN,0.1426
12,Four,True,True,SURRENDER,-0.5000
9,King,False,False,STAND,-0.5895
9,King,False,False,HIT,-0.3314
9,King,False,False,DOUBLE_DOWN,-0.5842
9,King,False,False,SURRENDER,-0.5000
6,Ace,False,False,STAND,-0.7161
6,Ace,False,False,HIT,-0.7057
6,Ace,False,False,DOUBLE_DOWN,-1.4890
6,Ace,False,False,SURRENDER,-0.5000
12,King,False,True,STAND,-0.5583
12,King,False,True,HIT,-0.5523
12,King,False,True,SPLIT,-1.2307
12,King,False,True,DOUBLE_DOWN,-0.8778
12,King,False,True,SURRENDER,-0.5000
21,Seven,False,False,STAND,0.9283
21,Seven,False,False,HIT,-1.0000
18,Ten,False,True,STAND,-0.2126
18,Ten,False,True,HIT,-0.7924
18,Ten,False,True,SPLIT,-0.9849
18,Ten,False,True,DOUBLE_DOWN,-1.3474
18,Ten,False,True,SURRENDER,-0.5000
6,Queen,False,True,STAND,-0.5452
6,Queen,False,True,HIT,-0.6052
6,Queen,False,True,SPLIT,-1.2057
6,Queen,False,True,DOUBLE_DOWN,-1.2255
6,Queen,False,True,SURRENDER,-0.5000
8,Three,False,True,STAND,-0.2022
8,Three,False,True,HIT,-0.2138
8,Three,False,True,SPLIT,-0.3723
8,Three,False,True,DOUBLE_DOWN,-0.1310
8,Three,False,True,SURRENDER,-0.5000
16,Seven,False,True,STAND,-0.4843
16,Seven,False,True,HIT,-0.5850
16,Seven,False,True,SPLIT,-0.0421
16,Seven,False,True,DOUBLE_DOWN,-0.8706
16,Seven,False,True,SURRENDER,-0.5000
4,Four,False,True,STAND,-0.1879
4,Four,False,True,HIT,-0.2955
4,Four,False,True,SPLIT,-0.5389
4,Four,False,True,DOUBLE_DOWN,-0.3844
4,Four,False,True,SURRENDER,-0.5000
5,Four,False,False,STAND,-0.2289
5,Four,False,False,HIT,-0.2684
5,Four,False,False,DOUBLE_DOWN,-0.3498
5,Four,False,False,SURRENDER,-0.5000
17,Queen,True,False,STAND,-0.4363
17,Queen,True,False,HIT,-0.3082
17,Queen,True,False,DOUBLE_DOWN,-0.5878
17,Queen,True,False,SURRENDER,-0.5000
16,Four,True,False,STAND,-0.1367
16,Four,True,False,HIT,-0.1413
16,Four,True,False,DOUBLE_DOWN,0.0208
16,Four,True,False,SURRENDER,-0.5000
20,Nine,False,True,STAND,0.7591
20,Nine,False,True,HIT,-0.9127
20,Nine,False,True,SPLIT,-0.6418
20,Nine,False,True,DOUBLE_DOWN,-1.6706
20,Nine,False,True,SURRENDER,-0.5000
20,Jack,False,True,STAND,0.4388
20,Jack,False,True,HIT,-0.9282
20,Jack,False,True,SPLIT,-0.9229
20,Jack,False,True,DOUBLE_DOWN,-1.7259
20,Jack,False,True,SURRENDER,-0.5000
16,Jack,True,False,STAND,-0.5893
16,Jack,True,False,HIT,-0.3437
16,Jack,True,False,DOUBLE_DOWN,-0.5809
16,Jack,True,False,SURRENDER,-0.5000
16,Queen,True,False,STAND,-0.5483
16,Queen,True,False,HIT,-0.3361
16,Queen,True,False,DOUBLE_DOWN,-0.6177
16,Queen,True,False,SURRENDER,-0.5000
8,Queen,False,False,STAND,-0.5443
8,Queen,False,False,HIT,-0.4043
8,Queen,False,False,DOUBLE_DOWN,-0.8478
8,Queen,False,False,SURRENDER,-0.5000
9,Five,False,False,STAND,-0.1355
9,Five,False,False,HIT,-0.0616
9,Five,False,False,DOUBLE_DOWN,0.2522
9,Five,False,False,SURRENDER,-0.5000
21,Three,False,False,STAND,0.8820
21,Three,False,False,HIT,-1.0000
12,Four,False,True,STAND,-0.2274
12,Four,False,True,HIT,-0.5114
12,Four,False,True,SPLIT,-0.5200
12,Four,False,True,DOUBLE_DOWN,-0.5207
12,Four,False,True,SURRENDER,-0.5000
17,Four,True,False,STAND,-0.0257
17,Four,True,False,HIT,-0.1101
17,Four,True,False,DOUBLE_DOWN,0.1353
17,Four,True,False,SURRENDER,-0.5000
12,Two,True,True,STAND,-0.1826
12,Two,True,True,HIT,-0.1007
12,Two,True,True,SPLIT,0.8480
12,Two,True,True,DOUBLE_DOWN,-0.2131
12,Two,True,True,SURRENDER,-0.5000
12,Queen,True,True,STAND,-0.5424
12,Queen,True,True,HIT,-0.2693
12,Queen,True,True,SPLIT,0.4005
12,Queen,True,True,DOUBLE_DOWN,-0.6388
12,Queen,True,True,SURRENDER,-0.5000
21,Queen,True,False,STAND,1.3273
21,Queen,True,False,HIT,-0.2304
21,Queen,True,False,DOUBLE_DOWN,0.0555
21,Queen,True,False,SURRENDER,-0.5000
21,Queen,False,False,STAND,0.8092
21,Queen,False,False,HIT,-1.0000
10,Three,False,True,STAND,-0.3041
10,Three,False,True,HIT,-0.0843
10,Three,False,True,SPLIT,-0.5471
10,Three,False,True,DOUBLE_DOWN,0.4047
10,Three,False,True,SURRENDER,-0.5000
12,Eight,True,True,STAND,-0.5487
12,Eight,True,True,HIT,-0.1848
12,Eight,True,True,SPLIT,0.8236
12,Eight,True,True,DOUBLE_DOWN,-0.3213
12,Eight,True,True,SURRENDER,-0.5000
16,Three,False,True,STAND,-0.2266
16,Three,False,True,HIT,-0.5987
16,Three,False,True,SPLIT,-0.6043
16,Three,False,True,DOUBLE_DOWN,-0.9377
16,Three,False,True,SURRENDER,-0.5000
18,Three,False,False,STAND,0.1460
18,Three,False,False,HIT,-0.7553
18,Three,False,False,DOUBLE_DOWN,-1.1751
18,Three,False,False,SURRENDER,-0.5000
8,Three,False,False,STAND,-0.2401
8,Three,False,False,HIT,-0.1795
8,Three,False,False,DOUBLE_DOWN,-0.1162
8,Three,False,False,SURRENDER,-0.5000
6,Jack,False,True,STAND,-0.5356
6,Jack,False,True,HIT,-0.5527
6,Jack,False,True,SPLIT,-1.0213
6,Jack,False,True,DOUBLE_DOWN,-1.2478
6,Jack,False,True,SURRENDER,-0.5000
14,Two,False,True,STAND,-0.3144
14,Two,False,True,HIT,-0.5379
14,Two,False,True,SPLIT,-0.6200
14,Two,False,True,DOUBLE_DOWN,-0.7512
14,Two,False,True,SURRENDER,-0.5000
21,Two,False,False,STAND,0.8765
21,Two,False,False,HIT,-1.0000
18,Ten,True,False,STAND,-0.2462
18,Ten,True,False,HIT,-0.3786
18,Ten,True,False,DOUBLE_DOWN,-0.4379
18,Ten,True,False,SURRENDER,-0.5000
10,Ten,False,True,STAND,-0.5721
10,Ten,False,True,HIT,-0.1762
10,Ten,False,True,SPLIT,-1.2119
10,Ten,False,True,DOUBLE_DOWN,-0.3350
10,Ten,False,True,SURRENDER,-0.5000
15,Ten,True,False,STAND,-0.6143
15,Ten,True,False,HIT,-0.3395
15,Ten,True,False,DOUBLE_DOWN,-0.7063
15,Ten,True,False,SURRENDER,-0.5000
15,Queen,True,False,STAND,-0.6009
15,Queen,True,False,HIT,-0.3164
15,Queen,True,False,DOUBLE_DOWN,-0.6278
15,Queen,True,False,SURRENDER,-0.5000
10,Five,False,True,STAND,-0.2249
10,Five,False,True,HIT,-0.1462
10,Five,False,True,SPLIT,-0.4378
10,Five,False,True,DOUBLE_DOWN,0.6146
10,Five,False,True,SURRENDER,-0.5000
14,Four,False,True,STAND,-0.1743
14,Four,False,True,HIT,-0.5545
14,Four,False,True,SPLIT,-0.5665
14,Four,False,True,DOUBLE_DOWN,-0.5893
14,Four,False,True,SURRENDER,-0.5000
17,Eight,True,False,STAND,-0.3689
17,Eight,True,False,HIT,-0.1505
17,Eight,True,False,DOUBLE_DOWN,-0.3391
17,Eight,True,False,SURRENDER,-0.5000
7,Three,False,False,STAND,-0.2272
7,Three,False,False,HIT,-0.2757
7,Three,False,False,DOUBLE_DOWN,-0.3089
7,Three,False,False,SURRENDER,-0.5000
13,Seven,True,False,STAND,-0.4668
13,Seven,True,False,HIT,-0.0148
13,Seven,True,False,DOUBLE_DOWN,-0.2459
13,Seven,True,False,SURRENDER,-0.5000
16,King,False,True,STAND,-0.5485
16,King,False,True,HIT,-0.6842
16,King,False,True,SPLIT,-1.0894
16,King,False,True,DOUBLE_DOWN,-1.2210
16,King,False,True,SURRENDER,-0.5000
14,Nine,True,False,STAND,-0.5159
14,Nine,True,False,HIT,-0.1958
14,Nine,True,False,DOUBLE_DOWN,-0.5320
14,Nine,True,False,SURRENDER,-0.5000
7,Two,False,False,STAND,-0.2767
7,Two,False,False,HIT,-0.2903
7,Two,False,False,DOUBLE_DOWN,-0.4531
7,Two,False,False,SURRENDER,-0.5000
15,Five,True,False,STAND,-0.1725
15,Five,True,False,HIT,-0.0612
15,Five,True,False,DOUBLE_DOWN,0.1641
15,Five,True,False,SURRENDER,-0.5000
8,Seven,False,True,STAND,-0.4474
8,Seven,False,True,HIT,-0.2372
8,Seven,False,True,SPLIT,-0.8167
8,Seven,False,True,DOUBLE_DOWN,-0.1557
8,Seven,False,True,SURRENDER,-0.5000
8,Four,False,False,STAND,-0.2475
8,Four,False,False,HIT,-0.2144
8,Four,False,False,DOUBLE_DOWN,-0.0870
